birth,death,H_k
-251.2866888635369,-251.02390324429265,0.0
-192.57466084612483,-192.31484602078956,0.0
-207.16177253537873,-206.90335908341362,0.0
-210.80085388821365,-210.54453210663058,0.0
-116.91449867317569,-116.66190466471906,0.0
-79.88116173416608,-79.63039620647382,0.0
-113.46365056704283,-113.22543883774529,0.0
-211.69081227110448,-211.45448682872635,0.0
-97.65244492586962,-97.41663102366043,0.0
-117.38824472663352,-117.15374513859982,0.0
-308.05843601498725,-307.8246253956951,0.0
-207.85812469085735,-207.62466134830902,0.0
-61.032778078668514,-60.802960454241045,0.0
-213.4689672996991,-213.243991709028,0.0
-98.71676655968832,-98.49365461794989,0.0
-212.03773249117714,-211.81595785020542,0.0
-84.17244204607586,-83.95236744726142,0.0
-193.4140636044856,-193.19679086361657,0.0
-80.2122185206219,-80.0,0.0
-113.81124724736128,-113.6001760562016,0.0
-266.7170785682837,-266.50703555441083,0.0
-208.6911593719293,-208.48261318392957,0.0
-192.96113598338914,-192.753728887407,0.0
-118.66338946785567,-118.45674315968678,0.0
-213.00234740490538,-212.80037593951755,0.0
-308.475282640279,-308.27422856930485,0.0
-209.0598000573042,-208.86598574205422,0.0
-264.8037008804824,-264.6148144001012,0.0
-119.23925528113634,-119.05040949110591,0.0
-213.40337391897066,-213.21585306913744,0.0
-209.65924735150605,-209.4755355644186,0.0
-85.5102333057278,-85.32877591996736,0.0
-210.459022139703,-210.28076469330236,0.0
-214.93254755853056,-214.75567512873786,0.0
-60.01666435249463,-59.841457201508724,0.0
-80.60397012554654,-80.43009387039157,0.0
-210.28076469330236,-210.10711553871752,0.0
-267.16474318292825,-266.9925092582187,0.0
-119.85407794480753,-119.68291440301745,0.0
-308.93364983439403,-308.76528302255747,0.0
-214.44113411377026,-214.27319011019554,0.0
-61.29437168288782,-61.1310068623117,0.0
-211.91035840656775,-211.74749113035554,0.0
-62.00806399170998,-61.84658438426491,0.0
-115.52056094046635,-115.36463929644994,0.0
-214.89532335534898,-214.74170531128786,0.0
-120.50726119201282,-120.3536455617361,0.0
-98.2344135219425,-98.08159868191383,0.0
-211.43556938225885,-211.28653530218153,0.0
-86.97700845625813,-86.83317338436964,0.0
-214.2545215392198,-214.11212016137713,0.0
-114.47707194019246,-114.33722053644648,0.0
-81.05553651663777,-80.91971329657564,0.0
-309.43335308269536,-309.2975913258944,0.0
-267.6602323842674,-267.5256997000475,0.0
-216.00462958001617,-215.87033144922904,0.0
-216.52020690919358,-216.390850083824,0.0
-215.82400237230334,-215.6965461012299,0.0
-122.05326705991938,-121.92620719107111,0.0
-212.72047386182646,-212.59586073110643,0.0
-266.1897819225975,-266.0695397823659,0.0
-216.510969698997,-216.390850083824,0.0
-114.97825881443848,-114.86513831445988,0.0
-217.44194627532195,-217.329243315298,0.0
-62.48199740725323,-62.369864518050704,0.0
-122.80065146407001,-122.6906679417795,0.0
-88.56635930193812,-88.45903006477066,0.0
-309.97419247414774,-309.87094087700444,0.0
-217.69014676829082,-217.5890622251036,0.0
-214.13313615599057,-214.03270778084362,0.0
-106.56922632730333,-106.47065323364932,0.0
-219.10727965998757,-219.0091322296858,0.0
-81.5659242576212,-81.46778504415104,0.0
-123.58397954427588,-123.4908903522847,0.0
-218.24756585125985,-218.16049138191818,0.0
-193.8762491900439,-193.7937047481161,0.0
-218.2292372712694,-218.14673960433146,0.0
-221.73181999884454,-221.65288177689007,0.0
-215.67104580819372,-215.59452683219953,0.0
-184.66456075814872,-184.58873205046942,0.0
-268.83452159274486,-268.7601160886786,0.0
-90.27181176868004,-90.19977827023745,0.0
-310.55595309058236,-310.4851043125902,0.0
-99.15644204992432,-99.08582138732059,0.0
-108.29589096544707,-108.2266141020775,0.0
-219.49487465542333,-219.42652528807906,0.0
-125.32358118087753,-125.25573839150046,0.0
-223.503914954526,-223.4390297150433,0.0
-82.13403679352427,-82.07313811473277,0.0
-220.10224896624752,-220.04772209682153,0.0
-217.33154395991392,-217.27862297059966,0.0
-268.2032811134122,-268.1510768205118,0.0
-126.19429464123962,-126.14277624977183,0.0
-225.31977276750482,-225.26872841120226,0.0
-109.16501271011697,-109.1146186356347,0.0
-63.702433234531945,-63.655321851358195,0.0
-229.2640399190418,-229.21823662178366,0.0
-116.04309544302927,-116.0,0.0
-62.07253821135398,-62.03224967708329,0.0
-99.76472322419383,-99.72462083156798,0.0
-311.17840542042757,-311.13983994339264,0.0
-92.0869154657707,-92.04890004774636,0.0
-227.17834403833479,-227.14092541856036,0.0
-269.45314991664134,-269.4160351575236,0.0
-230.17601960239037,-230.13908837917995,0.0
-220.05681084665386,-220.02045359466015,0.0
-127.09838708654017,-127.06297651164952,0.0
-110.07270324653611,-110.04090148667449,0.0
-194.48650338776724,-194.4556504707436,0.0
-219.1118435867856,-219.0821763631172,0.0
-82.75868534480233,-82.73451516749222,0.0
-232.07757323791543,-232.0538730553748,0.0
-230.05434140654683,-230.0347799790284,0.0
-116.69190203266035,-116.67476162392619,0.0
-129.0155029444136,-129.00387591076478,0.0
-100.41912168506553,-100.40916292848975,0.0
-63.00793600809346,-63.0,0.0
-221.00904958847272,-221.00226243185838,0.0
-232.0086205294967,-232.0021551624036,0.0
-311.8413057951111,-311.8348922106056,0.0
-94.00531899844816,-94.0,0.0
-112.0044641967453,-112.0,0.0
-270.1184925176357,-270.1147904132612,0.0
-281.71616922001476,1.0,1.0
-239.4159560263267,1.0,1.0
-237.43841306747314,1.0,1.0
-226.51490017215204,1.0,1.0
-224.75764725588314,1.0,1.0
-223.98660674245681,1.0,1.0
-194.74342094150447,2.8284271247461903,1.0
-191.94269978303421,1.0,1.0
-184.5670609832643,1.0,1.0
-184.55622449540954,1.0,1.0
-148.9731519435633,1.0,1.0
-103.71113729971339,1.0,1.0
-103.58088626768937,1.0,1.0
-102.35721762533407,1.0,1.0
-100.89598604503551,1.0,1.0
41.340053217188775,61.326992425847855,1.0
6.324555320336759,24.698178070456937,1.0
43.46262762420146,53.823786563191554,1.0
43.86342439892262,52.009614495783374,1.0
5.830951894845301,13.038404810405298,1.0
20.518284528683193,26.92582403567252,1.0
13.892443989449804,20.12461179749811,1.0
18.027756377319946,23.259406699226016,1.0
8.94427190999916,13.892443989449804,1.0
2.8284271247461903,7.211102550927978,1.0
3.1622776601683795,6.4031242374328485,1.0
66.64833081180653,69.1158447825099,1.0
45.17742799230607,46.87216658103186,1.0
14.7648230602334,15.652475842498529,1.0
10.295630140987,11.180339887498949,1.0
10.295630140987,11.180339887498949,1.0
1.4142135623730951,2.23606797749979,1.0
1.4142135623730951,2.23606797749979,1.0
1.4142135623730951,2.23606797749979,1.0
21.213203435596427,22.02271554554524,1.0
2.8284271247461903,3.605551275463989,1.0
5.656854249492381,6.4031242374328485,1.0
10.44030650891055,11.180339887498949,1.0
10.44030650891055,11.180339887498949,1.0
10.44030650891055,11.180339887498949,1.0
10.44030650891055,11.180339887498949,1.0
21.2602916254693,21.93171219946131,1.0
21.2602916254693,21.93171219946131,1.0
6.4031242374328485,7.0710678118654755,1.0
5.656854249492381,6.324555320336759,1.0
42.2965719651132,42.95346318982906,1.0
5.0,5.656854249492381,1.0
48.27007354458868,48.91829923454004,1.0
11.40175425099138,12.041594578792296,1.0
21.400934559032695,22.02271554554524,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
8.602325267042627,9.219544457292887,1.0
12.806248474865697,13.416407864998739,1.0
18.601075237738275,19.209372712298546,1.0
48.60041152089147,49.20365840057018,1.0
20.615528128088304,21.213203435596427,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
10.816653826391969,11.40175425099138,1.0
38.01315561749642,38.58756276314948,1.0
5.830951894845301,6.4031242374328485,1.0
5.830951894845301,6.4031242374328485,1.0
49.64876634922564,50.21951811795888,1.0
21.633307652783937,22.20360331117452,1.0
48.82622246293481,49.39635614091387,1.0
37.44329045369811,38.01315561749642,1.0
39.66106403010388,40.22437072223753,1.0
10.44030650891055,11.0,1.0
38.27531841800928,38.8329756778952,1.0
40.496913462633174,41.048751503547585,1.0
10.63014581273465,11.180339887498949,1.0
10.63014581273465,11.180339887498949,1.0
35.22782990761707,35.77708763999664,1.0
43.46262762420146,44.01136216933077,1.0
18.867962264113206,19.4164878389476,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
42.720018726587654,43.266615305567875,1.0
39.11521443121589,39.66106403010388,1.0
35.510561809129406,36.05551275463989,1.0
37.73592452822641,38.27531841800928,1.0
67.4166151627327,67.95586803212802,1.0
21.400934559032695,21.93171219946131,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
60.74537019394976,61.26989472816156,1.0
40.8166632639171,41.340053217188775,1.0
12.206555615733702,12.727922061357855,1.0
43.86342439892262,44.384682042344295,1.0
10.295630140987,10.816653826391969,1.0
10.295630140987,10.816653826391969,1.0
21.95449840010015,22.47220505424423,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
39.44616584663204,39.96248240537617,1.0
45.27692569068709,45.79301256742124,1.0
38.600518131237564,39.11521443121589,1.0
35.84689665786984,36.359317925395686,1.0
38.07886552931954,38.58756276314948,1.0
39.11521443121589,39.6232255123179,1.0
46.14108798023731,46.647615158762406,1.0
40.311288741492746,40.8166632639171,1.0
15.620499351813308,16.1245154965971,1.0
15.620499351813308,16.1245154965971,1.0
15.620499351813308,16.1245154965971,1.0
20.591260281974,21.095023109728988,1.0
48.41487374764082,48.91829923454004,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
66.73080248281148,67.23094525588644,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
39.96248240537617,40.45985664828782,1.0
40.0,40.496913462633174,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
48.54894437575342,49.040799340956916,1.0
60.83584469702052,61.326992425847855,1.0
8.94427190999916,9.433981132056603,1.0
8.94427190999916,9.433981132056603,1.0
12.041594578792296,12.529964086141668,1.0
19.235384061671343,19.72308292331602,1.0
49.09175083453431,49.57822102496216,1.0
59.93329625508679,60.41522986797286,1.0
8.06225774829855,8.54400374531753,1.0
8.06225774829855,8.54400374531753,1.0
11.180339887498949,11.661903789690601,1.0
11.180339887498949,11.661903789690601,1.0
36.235341863986875,36.71511950137164,1.0
20.615528128088304,21.095023109728988,1.0
48.91829923454004,49.39635614091387,1.0
38.47076812334269,38.948684188300895,1.0
68.0,68.47627326307996,1.0
13.416407864998739,13.892443989449804,1.0
13.416407864998739,13.892443989449804,1.0
13.416407864998739,13.892443989449804,1.0
13.416407864998739,13.892443989449804,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
45.17742799230607,45.65084884205331,1.0
37.8021163428716,38.27531841800928,1.0
15.652475842498529,16.1245154965971,1.0
15.652475842498529,16.1245154965971,1.0
15.652475842498529,16.1245154965971,1.0
15.652475842498529,16.1245154965971,1.0
17.88854381999832,18.35755975068582,1.0
15.811388300841896,16.278820596099706,1.0
14.7648230602334,15.231546211727817,1.0
14.7648230602334,15.231546211727817,1.0
14.7648230602334,15.231546211727817,1.0
14.7648230602334,15.231546211727817,1.0
20.12461179749811,20.591260281974,1.0
20.12461179749811,20.591260281974,1.0
20.12461179749811,20.591260281974,1.0
41.593268686170845,42.05948168962618,1.0
22.360679774997898,22.825424421026653,1.0
22.360679774997898,22.825424421026653,1.0
22.360679774997898,22.825424421026653,1.0
22.360679774997898,22.825424421026653,1.0
17.0,17.46424919657298,1.0
38.58756276314948,39.05124837953327,1.0
19.235384061671343,19.697715603592208,1.0
19.235384061671343,19.697715603592208,1.0
19.235384061671343,19.697715603592208,1.0
21.470910553583888,21.93171219946131,1.0
21.470910553583888,21.93171219946131,1.0
23.706539182259394,24.166091947189145,1.0
23.706539182259394,24.166091947189145,1.0
8.48528137423857,8.94427190999916,1.0
42.485291572496,42.941821107167776,1.0
32.64965543462902,33.1058907144937,1.0
44.721359549995796,45.17742799230607,1.0
34.88552708502482,35.34119409414458,1.0
46.95742752749558,47.41307836451879,1.0
37.12142238654117,37.57658845611187,1.0
39.35733730830886,39.81205847478876,1.0
41.593268686170845,42.04759208325728,1.0
43.829214001622255,44.28317965096906,1.0
20.808652046684813,21.2602916254693,1.0
47.43416490252569,47.885279575251516,1.0
45.617978911828175,46.06517122512408,1.0
43.382023926967726,43.829214001622255,1.0
41.14608122288197,41.593268686170845,1.0
41.14608122288197,41.593268686170845,1.0
38.91015291668744,39.35733730830886,1.0
38.91015291668744,39.35733730830886,1.0
36.6742416417845,37.12142238654117,1.0
21.02379604162864,21.470910553583888,1.0
21.02379604162864,21.470910553583888,1.0
21.02379604162864,21.470910553583888,1.0
21.02379604162864,21.470910553583888,1.0
18.788294228055936,19.235384061671343,1.0
18.788294228055936,19.235384061671343,1.0
18.788294228055936,19.235384061671343,1.0
16.55294535724685,17.0,1.0
14.317821063276353,14.7648230602334,1.0
14.317821063276353,14.7648230602334,1.0
12.083045973594572,12.529964086141668,1.0
9.848857801796104,10.295630140987,1.0
7.615773105863909,8.06225774829855,1.0
7.615773105863909,8.06225774829855,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
14.422205101855956,14.866068747318506,1.0
14.422205101855956,14.866068747318506,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
22.360679774997898,22.80350850198276,1.0
22.360679774997898,22.80350850198276,1.0
22.360679774997898,22.80350850198276,1.0
60.8276253029822,61.26989472816156,1.0
49.64876634922564,50.08991914547278,1.0
47.41307836451879,47.853944456021594,1.0
45.17742799230607,45.617978911828175,1.0
48.60041152089147,49.040799340956916,1.0
13.45362404707371,13.892443989449804,1.0
42.04759208325728,42.485291572496,1.0
33.1058907144937,33.54101966249684,1.0
22.825424421026653,23.259406699226016,1.0
18.24828759089466,18.681541692269406,1.0
20.591260281974,21.02379604162864,1.0
20.591260281974,21.02379604162864,1.0
18.35755975068582,18.788294228055936,1.0
18.35755975068582,18.788294228055936,1.0
18.35755975068582,18.788294228055936,1.0
18.35755975068582,18.788294228055936,1.0
18.35755975068582,18.788294228055936,1.0
41.617304093369626,42.04759208325728,1.0
45.18849411078001,45.617978911828175,1.0
45.18849411078001,45.617978911828175,1.0
21.93171219946131,22.360679774997898,1.0
21.93171219946131,22.360679774997898,1.0
21.93171219946131,22.360679774997898,1.0
21.93171219946131,22.360679774997898,1.0
21.93171219946131,22.360679774997898,1.0
18.439088914585774,18.867962264113206,1.0
16.1245154965971,16.55294535724685,1.0
19.697715603592208,20.12461179749811,1.0
19.697715603592208,20.12461179749811,1.0
19.697715603592208,20.12461179749811,1.0
13.892443989449804,14.317821063276353,1.0
52.80151512977634,53.225933528685054,1.0
8.06225774829855,8.48528137423857,1.0
46.06517122512408,46.486557196677836,1.0
42.5205832509386,42.941821107167776,1.0
11.661903789690601,12.083045973594572,1.0
46.09772228646444,46.51881339845203,1.0
18.788294228055936,19.209372712298546,1.0
15.231546211727817,15.652475842498529,1.0
15.231546211727817,15.652475842498529,1.0
15.231546211727817,15.652475842498529,1.0
60.40695324215582,60.8276253029822,1.0
41.6293165929973,42.04759208325728,1.0
30.886890422961002,31.304951684997057,1.0
16.55294535724685,16.97056274847714,1.0
41.773197148410844,42.190046219457976,1.0
67.00746227100382,67.42403132415029,1.0
13.0,13.416407864998739,1.0
13.0,13.416407864998739,1.0
47.853944456021594,48.27007354458868,1.0
28.653097563788805,29.068883707497267,1.0
25.079872407968907,25.495097567963924,1.0
13.038404810405298,13.45362404707371,1.0
9.433981132056603,9.848857801796104,1.0
9.433981132056603,9.848857801796104,1.0
9.433981132056603,9.848857801796104,1.0
38.41874542459709,38.8329756778952,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
47.01063709417264,47.4236228055175,1.0
43.41658669218482,43.829214001622255,1.0
60.41522986797286,60.8276253029822,1.0
39.81205847478876,40.22437072223753,1.0
49.51767361255979,49.92995093127971,1.0
22.847319317591726,23.259406699226016,1.0
22.847319317591726,23.259406699226016,1.0
19.235384061671343,19.6468827043885,1.0
48.41487374764082,48.82622246293481,1.0
44.77722635447622,45.18849411078001,1.0
41.182520563948,41.593268686170845,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
38.948684188300895,39.35733730830886,1.0
43.86342439892262,44.27188724235731,1.0
20.615528128088304,21.02379604162864,1.0
20.615528128088304,21.02379604162864,1.0
20.615528128088304,21.02379604162864,1.0
20.615528128088304,21.02379604162864,1.0
21.95449840010015,22.360679774997898,1.0
47.853944456021594,48.25971404805462,1.0
7.211102550927978,7.615773105863909,1.0
7.211102550927978,7.615773105863909,1.0
7.211102550927978,7.615773105863909,1.0
7.211102550927978,7.615773105863909,1.0
44.28317965096906,44.68780594300866,1.0
49.24428900898052,49.64876634922564,1.0
34.48187929913333,34.88552708502482,1.0
18.384776310850235,18.788294228055936,1.0
18.384776310850235,18.788294228055936,1.0
40.70626487409524,41.10960958218893,1.0
19.72308292331602,20.12461179749811,1.0
19.72308292331602,20.12461179749811,1.0
60.92618484691127,61.326992425847855,1.0
43.46262762420146,43.86342439892262,1.0
32.2490309931942,32.64965543462902,1.0
8.54400374531753,8.94427190999916,1.0
8.54400374531753,8.94427190999916,1.0
8.54400374531753,8.94427190999916,1.0
8.54400374531753,8.94427190999916,1.0
51.07837115648854,51.478150704935004,1.0
