birth,death,H_k
-145.80537951234186,-145.75975412999531,0.0
-254.9192248718249,-254.8738177876299,0.0
-137.85190262229926,-137.81258130964235,0.0
-142.517140174434,-142.47931543227267,0.0
-301.0,-300.9622775752955,0.0
-247.20580540122978,-247.16835674763774,0.0
-131.20637352024633,-131.17046874348094,0.0
-263.47928413893317,-263.44614861862584,0.0
-52.057952580300594,-52.02483545827812,0.0
-94.44461092090575,-94.41379081314818,0.0
-93.78086158009052,-93.7501200768769,0.0
-135.94266808933023,-135.91744682345632,0.0
-253.98000199960012,-253.95501012044633,0.0
-143.96190821662847,-143.94048462399996,0.0
-235.98305206454455,-235.96187056717648,0.0
-142.99763034505986,-142.9786740634966,0.0
-280.46089475659903,-280.4472978062668,0.0
-133.99090927873004,-133.97954640533985,0.0
-246.51976925964476,-246.51046562571776,0.0
-235.0,-234.99579839350207,0.0
-51.35829765215766,-51.35499343290002,0.0
-251.16031894254047,1.0,1.0
-249.7071431017445,1.0,1.0
-248.73842106447387,1.0,1.0
-248.22665742258118,1.0,1.0
-203.0397403287872,1.0,1.0
-168.01881815624463,1.0,1.0
-167.99731184738215,1.0,1.0
-160.50064599591036,1.0,1.0
-128.8245128793989,2.8284271247461903,1.0
-128.05752944609992,1.0,1.0
-127.28431902490732,1.0,1.0
-125.52461839401602,1.0,1.0
-115.050214480113,1.0,1.0
-112.59577468486597,1.0,1.0
-70.8039548298741,1.0,1.0
41.340053217188775,61.326992425847855,1.0
6.324555320336759,24.698178070456937,1.0
43.46262762420146,53.823786563191554,1.0
43.86342439892262,52.009614495783374,1.0
5.830951894845301,13.038404810405298,1.0
20.518284528683193,26.92582403567252,1.0
13.892443989449804,20.12461179749811,1.0
18.027756377319946,23.259406699226016,1.0
8.94427190999916,13.892443989449804,1.0
2.8284271247461903,7.211102550927978,1.0
3.1622776601683795,6.4031242374328485,1.0
66.64833081180653,69.1158447825099,1.0
45.17742799230607,46.87216658103186,1.0
14.7648230602334,15.652475842498529,1.0
10.295630140987,11.180339887498949,1.0
10.295630140987,11.180339887498949,1.0
1.4142135623730951,2.23606797749979,1.0
1.4142135623730951,2.23606797749979,1.0
1.4142135623730951,2.23606797749979,1.0
21.213203435596427,22.02271554554524,1.0
2.8284271247461903,3.605551275463989,1.0
5.656854249492381,6.4031242374328485,1.0
10.44030650891055,11.180339887498949,1.0
10.44030650891055,11.180339887498949,1.0
10.44030650891055,11.180339887498949,1.0
10.44030650891055,11.180339887498949,1.0
21.2602916254693,21.93171219946131,1.0
21.2602916254693,21.93171219946131,1.0
6.4031242374328485,7.0710678118654755,1.0
5.656854249492381,6.324555320336759,1.0
42.2965719651132,42.95346318982906,1.0
5.0,5.656854249492381,1.0
48.27007354458868,48.91829923454004,1.0
11.40175425099138,12.041594578792296,1.0
21.400934559032695,22.02271554554524,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
8.602325267042627,9.219544457292887,1.0
12.806248474865697,13.416407864998739,1.0
18.601075237738275,19.209372712298546,1.0
48.60041152089147,49.20365840057018,1.0
20.615528128088304,21.213203435596427,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
10.816653826391969,11.40175425099138,1.0
38.01315561749642,38.58756276314948,1.0
5.830951894845301,6.4031242374328485,1.0
5.830951894845301,6.4031242374328485,1.0
49.64876634922564,50.21951811795888,1.0
21.633307652783937,22.20360331117452,1.0
48.82622246293481,49.39635614091387,1.0
37.44329045369811,38.01315561749642,1.0
39.66106403010388,40.22437072223753,1.0
10.44030650891055,11.0,1.0
38.27531841800928,38.8329756778952,1.0
40.496913462633174,41.048751503547585,1.0
10.63014581273465,11.180339887498949,1.0
10.63014581273465,11.180339887498949,1.0
35.22782990761707,35.77708763999664,1.0
43.46262762420146,44.01136216933077,1.0
18.867962264113206,19.4164878389476,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
42.720018726587654,43.266615305567875,1.0
39.11521443121589,39.66106403010388,1.0
35.510561809129406,36.05551275463989,1.0
37.73592452822641,38.27531841800928,1.0
67.4166151627327,67.95586803212802,1.0
21.400934559032695,21.93171219946131,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
60.74537019394976,61.26989472816156,1.0
40.8166632639171,41.340053217188775,1.0
12.206555615733702,12.727922061357855,1.0
43.86342439892262,44.384682042344295,1.0
10.295630140987,10.816653826391969,1.0
10.295630140987,10.816653826391969,1.0
21.95449840010015,22.47220505424423,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
39.44616584663204,39.96248240537617,1.0
45.27692569068709,45.79301256742124,1.0
38.600518131237564,39.11521443121589,1.0
35.84689665786984,36.359317925395686,1.0
38.07886552931954,38.58756276314948,1.0
39.11521443121589,39.6232255123179,1.0
46.14108798023731,46.647615158762406,1.0
40.311288741492746,40.8166632639171,1.0
15.620499351813308,16.1245154965971,1.0
15.620499351813308,16.1245154965971,1.0
15.620499351813308,16.1245154965971,1.0
20.591260281974,21.095023109728988,1.0
48.41487374764082,48.91829923454004,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
66.73080248281148,67.23094525588644,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
14.7648230602334,15.264337522473747,1.0
39.96248240537617,40.45985664828782,1.0
40.0,40.496913462633174,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
5.830951894845301,6.324555320336759,1.0
48.54894437575342,49.040799340956916,1.0
60.83584469702052,61.326992425847855,1.0
8.94427190999916,9.433981132056603,1.0
8.94427190999916,9.433981132056603,1.0
12.041594578792296,12.529964086141668,1.0
19.235384061671343,19.72308292331602,1.0
49.09175083453431,49.57822102496216,1.0
59.93329625508679,60.41522986797286,1.0
8.06225774829855,8.54400374531753,1.0
8.06225774829855,8.54400374531753,1.0
11.180339887498949,11.661903789690601,1.0
11.180339887498949,11.661903789690601,1.0
36.235341863986875,36.71511950137164,1.0
20.615528128088304,21.095023109728988,1.0
48.91829923454004,49.39635614091387,1.0
38.47076812334269,38.948684188300895,1.0
68.0,68.47627326307996,1.0
13.416407864998739,13.892443989449804,1.0
13.416407864998739,13.892443989449804,1.0
13.416407864998739,13.892443989449804,1.0
13.416407864998739,13.892443989449804,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
10.295630140987,10.770329614269007,1.0
45.17742799230607,45.65084884205331,1.0
37.8021163428716,38.27531841800928,1.0
15.652475842498529,16.1245154965971,1.0
15.652475842498529,16.1245154965971,1.0
15.652475842498529,16.1245154965971,1.0
15.652475842498529,16.1245154965971,1.0
17.88854381999832,18.35755975068582,1.0
15.811388300841896,16.278820596099706,1.0
14.7648230602334,15.231546211727817,1.0
14.7648230602334,15.231546211727817,1.0
14.7648230602334,15.231546211727817,1.0
14.7648230602334,15.231546211727817,1.0
20.12461179749811,20.591260281974,1.0
20.12461179749811,20.591260281974,1.0
20.12461179749811,20.591260281974,1.0
41.593268686170845,42.05948168962618,1.0
22.360679774997898,22.825424421026653,1.0
22.360679774997898,22.825424421026653,1.0
22.360679774997898,22.825424421026653,1.0
22.360679774997898,22.825424421026653,1.0
17.0,17.46424919657298,1.0
38.58756276314948,39.05124837953327,1.0
19.235384061671343,19.697715603592208,1.0
19.235384061671343,19.697715603592208,1.0
19.235384061671343,19.697715603592208,1.0
21.470910553583888,21.93171219946131,1.0
21.470910553583888,21.93171219946131,1.0
23.706539182259394,24.166091947189145,1.0
23.706539182259394,24.166091947189145,1.0
8.48528137423857,8.94427190999916,1.0
42.485291572496,42.941821107167776,1.0
32.64965543462902,33.1058907144937,1.0
44.721359549995796,45.17742799230607,1.0
34.88552708502482,35.34119409414458,1.0
46.95742752749558,47.41307836451879,1.0
37.12142238654117,37.57658845611187,1.0
39.35733730830886,39.81205847478876,1.0
41.593268686170845,42.04759208325728,1.0
43.829214001622255,44.28317965096906,1.0
20.808652046684813,21.2602916254693,1.0
47.43416490252569,47.885279575251516,1.0
45.617978911828175,46.06517122512408,1.0
43.382023926967726,43.829214001622255,1.0
41.14608122288197,41.593268686170845,1.0
41.14608122288197,41.593268686170845,1.0
38.91015291668744,39.35733730830886,1.0
38.91015291668744,39.35733730830886,1.0
36.6742416417845,37.12142238654117,1.0
21.02379604162864,21.470910553583888,1.0
21.02379604162864,21.470910553583888,1.0
21.02379604162864,21.470910553583888,1.0
21.02379604162864,21.470910553583888,1.0
18.788294228055936,19.235384061671343,1.0
18.788294228055936,19.235384061671343,1.0
18.788294228055936,19.235384061671343,1.0
16.55294535724685,17.0,1.0
14.317821063276353,14.7648230602334,1.0
14.317821063276353,14.7648230602334,1.0
12.083045973594572,12.529964086141668,1.0
9.848857801796104,10.295630140987,1.0
7.615773105863909,8.06225774829855,1.0
7.615773105863909,8.06225774829855,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
5.385164807134504,5.830951894845301,1.0
14.422205101855956,14.866068747318506,1.0
14.422205101855956,14.866068747318506,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
3.1622776601683795,3.605551275463989,1.0
22.360679774997898,22.80350850198276,1.0
22.360679774997898,22.80350850198276,1.0
22.360679774997898,22.80350850198276,1.0
60.8276253029822,61.26989472816156,1.0
49.64876634922564,50.08991914547278,1.0
47.41307836451879,47.853944456021594,1.0
45.17742799230607,45.617978911828175,1.0
48.60041152089147,49.040799340956916,1.0
13.45362404707371,13.892443989449804,1.0
42.04759208325728,42.485291572496,1.0
33.1058907144937,33.54101966249684,1.0
22.825424421026653,23.259406699226016,1.0
18.24828759089466,18.681541692269406,1.0
20.591260281974,21.02379604162864,1.0
20.591260281974,21.02379604162864,1.0
18.35755975068582,18.788294228055936,1.0
18.35755975068582,18.788294228055936,1.0
18.35755975068582,18.788294228055936,1.0
18.35755975068582,18.788294228055936,1.0
18.35755975068582,18.788294228055936,1.0
41.617304093369626,42.04759208325728,1.0
45.18849411078001,45.617978911828175,1.0
45.18849411078001,45.617978911828175,1.0
21.93171219946131,22.360679774997898,1.0
21.93171219946131,22.360679774997898,1.0
21.93171219946131,22.360679774997898,1.0
21.93171219946131,22.360679774997898,1.0
21.93171219946131,22.360679774997898,1.0
18.439088914585774,18.867962264113206,1.0
16.1245154965971,16.55294535724685,1.0
19.697715603592208,20.12461179749811,1.0
19.697715603592208,20.12461179749811,1.0
19.697715603592208,20.12461179749811,1.0
13.892443989449804,14.317821063276353,1.0
52.80151512977634,53.225933528685054,1.0
8.06225774829855,8.48528137423857,1.0
46.06517122512408,46.486557196677836,1.0
42.5205832509386,42.941821107167776,1.0
11.661903789690601,12.083045973594572,1.0
46.09772228646444,46.51881339845203,1.0
18.788294228055936,19.209372712298546,1.0
15.231546211727817,15.652475842498529,1.0
15.231546211727817,15.652475842498529,1.0
15.231546211727817,15.652475842498529,1.0
60.40695324215582,60.8276253029822,1.0
41.6293165929973,42.04759208325728,1.0
30.886890422961002,31.304951684997057,1.0
16.55294535724685,16.97056274847714,1.0
41.773197148410844,42.190046219457976,1.0
67.00746227100382,67.42403132415029,1.0
13.0,13.416407864998739,1.0
13.0,13.416407864998739,1.0
47.853944456021594,48.27007354458868,1.0
28.653097563788805,29.068883707497267,1.0
25.079872407968907,25.495097567963924,1.0
13.038404810405298,13.45362404707371,1.0
9.433981132056603,9.848857801796104,1.0
9.433981132056603,9.848857801796104,1.0
9.433981132056603,9.848857801796104,1.0
38.41874542459709,38.8329756778952,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
1.0,1.4142135623730951,1.0
47.01063709417264,47.4236228055175,1.0
43.41658669218482,43.829214001622255,1.0
60.41522986797286,60.8276253029822,1.0
39.81205847478876,40.22437072223753,1.0
49.51767361255979,49.92995093127971,1.0
22.847319317591726,23.259406699226016,1.0
22.847319317591726,23.259406699226016,1.0
19.235384061671343,19.6468827043885,1.0
48.41487374764082,48.82622246293481,1.0
44.77722635447622,45.18849411078001,1.0
41.182520563948,41.593268686170845,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
10.770329614269007,11.180339887498949,1.0
38.948684188300895,39.35733730830886,1.0
43.86342439892262,44.27188724235731,1.0
20.615528128088304,21.02379604162864,1.0
20.615528128088304,21.02379604162864,1.0
20.615528128088304,21.02379604162864,1.0
20.615528128088304,21.02379604162864,1.0
21.95449840010015,22.360679774997898,1.0
47.853944456021594,48.25971404805462,1.0
7.211102550927978,7.615773105863909,1.0
7.211102550927978,7.615773105863909,1.0
7.211102550927978,7.615773105863909,1.0
7.211102550927978,7.615773105863909,1.0
44.28317965096906,44.68780594300866,1.0
49.24428900898052,49.64876634922564,1.0
34.48187929913333,34.88552708502482,1.0
18.384776310850235,18.788294228055936,1.0
18.384776310850235,18.788294228055936,1.0
40.70626487409524,41.10960958218893,1.0
19.72308292331602,20.12461179749811,1.0
19.72308292331602,20.12461179749811,1.0
60.92618484691127,61.326992425847855,1.0
43.46262762420146,43.86342439892262,1.0
32.2490309931942,32.64965543462902,1.0
8.54400374531753,8.94427190999916,1.0
8.54400374531753,8.94427190999916,1.0
8.54400374531753,8.94427190999916,1.0
8.54400374531753,8.94427190999916,1.0
51.07837115648854,51.478150704935004,1.0
39.824615503479755,40.22437072223753,1.0
49.92995093127971,50.32891812864648,1.0
60.00833275470999,60.40695324215582,1.0
48.84669896727925,49.24428900898052,1.0
16.15549442140351,16.55294535724685,1.0
9.899494936611665,10.295630140987,1.0
17.4928556845359,17.88854381999832,1.0
46.61544808322666,47.01063709417264,1.0
3.605551275463989,4.0,1.0
3.605551275463989,4.0,1.0
67.23094525588644,67.62396025078685,1.0
44.384682042344295,44.77722635447622,1.0
44.384682042344295,44.77722635447622,1.0
21.540659228538015,21.93171219946131,1.0
21.540659228538015,21.93171219946131,1.0
42.05948168962618,42.44997055358225,1.0
24.20743687382041,24.596747752497688,1.0
15.231546211727817,15.620499351813308,1.0
15.231546211727817,15.620499351813308,1.0
15.231546211727817,15.620499351813308,1.0
66.73080248281148,67.11929677819934,1.0
66.73080248281148,67.11929677819934,1.0
15.264337522473747,15.652475842498529,1.0
50.08991914547278,50.47771785649585,1.0
60.53924347066124,60.92618484691127,1.0
